,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC
0,201869461,201869461239900,2399,0,theft-other,larceny,1/29/2018 8:00:00 AM,1/29/2018 4:20:00 PM,1/29/2018 4:28:00 PM,890 AURARIA PKWY,3138455.0,1697010.0,-105.0076218,39.746067,1,123,auraria,1,0
1,201868876,201868876570700,5707,0,criminal-trespassing,all-other-crimes,1/29/2018 12:57:00 PM,,1/29/2018 12:57:00 PM,1055 10TH ST,3140042.0,1695524.0,-105.0020071,39.7419639,1,123,auraria,1,0
2,201873576,201873576570700,5707,0,criminal-trespassing,all-other-crimes,1/31/2018 9:18:00 AM,,1/31/2018 9:18:00 AM,1150 10TH ST,3139497.0,1695868.0,-105.0039384,39.7429165,1,123,auraria,1,0
3,2016474748,2016474748220500,2205,0,burglary-business-no-force,burglary,7/26/2016 5:00:00 PM,7/27/2016 8:00:00 AM,7/27/2016 11:34:00 AM,955 LAWRENCE WAY,3139233.0,1696274.0,-105.0048694,39.744035,1,123,auraria,1,0
4,201870027,201870027531200,5312,0,disturbing-the-peace,public-disorder,1/29/2018 9:50:00 PM,,1/29/2018 9:50:00 PM,1000 CHOPPER CIR,3137671.0,1697315.0,-105.01040400000001,39.7469159,1,123,auraria,1,0
5,201870027,201870027131300,1313,0,assault-simple,other-crimes-against-persons,1/29/2018 9:50:00 PM,,1/29/2018 9:50:00 PM,1000 CHOPPER CIR,3137671.0,1697315.0,-105.01040400000001,39.7469159,1,123,auraria,1,0
6,201870691,201870691570700,5707,0,criminal-trespassing,all-other-crimes,1/30/2018 8:10:00 AM,,1/30/2018 10:09:00 AM,N SPEER BLVD / MARKET ST,3139895.0,1697596.0,-105.0024895,39.7476542,1,123,auraria,1,0
7,201870665,201870665570700,5707,0,criminal-trespassing,all-other-crimes,1/30/2018 8:00:00 AM,,1/30/2018 10:16:00 AM,N SPEER BLVD / CHAMPA ST,3140646.0,1695525.0,-104.9998593,39.7419576,1,123,auraria,1,0
8,2018536,2018536549900,5499,0,traf-other,all-other-crimes,1/1/2018 4:04:00 AM,,1/1/2018 6:34:00 AM,11TH ST / WALNUT ST,3138965.0,1697781.0,-105.0057932,39.7481759,1,123,auraria,1,0
9,201873363,201873363570700,5707,0,criminal-trespassing,all-other-crimes,1/31/2018 7:50:00 AM,,1/31/2018 10:59:00 AM,N SPEER BLVD / CHAMPA ST,3140646.0,1695525.0,-104.9998593,39.7419576,1,123,auraria,1,0
10,2016474094,2016474094530900,5309,0,harassment,public-disorder,7/26/2016 3:05:00 PM,7/26/2016 3:15:00 PM,7/27/2016 8:30:00 AM,955 LAWRENCE WAY,3139233.0,1696274.0,-105.0048694,39.744035,1,123,auraria,1,0
11,20186001060,20186001060230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,1/29/2018 8:20:00 PM,1/29/2018 8:20:00 PM,1/31/2018 11:40:00 AM,12TH ST / AURARIA PKWY,3139373.0,1697638.0,-105.004345,39.7477773,1,123,auraria,1,0
12,2018156610,2018156610299900,2999,0,criminal-mischief-other,public-disorder,3/7/2018 1:59:00 PM,,3/7/2018 1:59:00 PM,8TH ST / LAWRENCE WAY,3138830.0,1695796.0,-105.0063117,39.7427288,1,123,auraria,1,0
13,2018158757,2018158757540100,5401,0,traffic-accident-hit-and-run,traffic-accident,3/8/2018 9:30:00 AM,,3/8/2018 11:03:00 AM,N SPEER BLVD / CHOPPER CIR,3139226.0,1698497.0,-105.0048512,39.7501376,1,123,auraria,0,1
14,2018156610,2018156610131600,1316,0,threats-to-injure,public-disorder,3/7/2018 1:59:00 PM,,3/7/2018 1:59:00 PM,8TH ST / LAWRENCE WAY,3138830.0,1695796.0,-105.0063117,39.7427288,1,123,auraria,1,0
15,2018156610,2018156610739902,7399,2,public-order-crimes-other,all-other-crimes,3/7/2018 1:59:00 PM,,3/7/2018 1:59:00 PM,8TH ST / LAWRENCE WAY,3138830.0,1695796.0,-105.0063117,39.7427288,1,123,auraria,1,0
16,2018121814,2018121814544100,5441,0,traffic-accident,traffic-accident,2/20/2018 5:00:00 PM,,2/20/2018 5:18:00 PM,AURARIA PKWY / 7TH ST,3137922.0,1696645.0,-105.0095242,39.7450729,1,123,auraria,0,1
17,201837182,201837182544100,5441,0,traffic-accident,traffic-accident,1/16/2018 12:23:00 PM,,1/16/2018 12:23:00 PM,1333 4TH ST,3137279.0,1695684.0,-105.0118292,39.7424443,1,123,auraria,0,1
18,20186001848,20186001848239901,2399,1,theft-bicycle,larceny,2/18/2018 3:10:00 AM,2/18/2018 3:10:00 PM,2/26/2018 3:20:00 PM,427 WALNUT ST,3137197.0,1695964.0,-105.0121154,39.7432142,1,123,auraria,1,0
19,2018121484,2018121484544100,5441,0,traffic-accident,traffic-accident,2/20/2018 2:22:00 PM,,2/20/2018 2:22:00 PM,I25 HWYNB / AURARIA PKWY,3136541.0,1695442.0,-105.0144581,39.7417909,1,123,auraria,0,1
20,201857383,201857383544100,5441,0,traffic-accident,traffic-accident,1/24/2018 4:21:00 PM,,1/24/2018 5:47:00 PM,AURARIA PKWY / N SPEER BLVD,3139895.0,1697596.0,-105.0024895,39.7476542,1,123,auraria,0,1
21,2018120989,2018120989544100,5441,0,traffic-accident,traffic-accident,2/20/2018 9:52:00 AM,,2/20/2018 9:52:00 AM,N SPEER BLVD / AURARIA PKWY,3139895.0,1697596.0,-105.0024895,39.7476542,1,123,auraria,0,1
22,2018121018,2018121018544100,5441,0,traffic-accident,traffic-accident,2/20/2018 10:10:00 AM,,2/20/2018 10:10:00 AM,N SPEER BLVD / AURARIA PKWY,3139895.0,1697596.0,-105.0024895,39.7476542,1,123,auraria,0,1
23,2018121839,2018121839540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2/20/2018 5:15:00 PM,,2/20/2018 6:02:00 PM,N SPEER BLVD / AURARIA PKWY,3139895.0,1697596.0,-105.0024895,39.7476542,1,123,auraria,0,1
24,201831422,201831422570700,5707,0,criminal-trespassing,all-other-crimes,1/13/2018 11:48:00 PM,,1/13/2018 11:48:00 PM,1201 LARIMER ST,3139956.0,1697085.0,-105.0022825,39.7462505,1,123,auraria,1,0
25,20185805,20185805544100,5441,0,traffic-accident,traffic-accident,1/3/2018 1:01:00 PM,,1/3/2018 1:01:00 PM,N SPEER BLVD / WEWATTA ST,3139226.0,1698497.0,-105.0048512,39.7501376,1,123,auraria,0,1
26,2018161084,2018161084480300,4803,0,police-false-information,all-other-crimes,3/9/2018 9:13:00 AM,,3/9/2018 9:13:00 AM,,3138295.0,1695101.0,-105.0082275,39.7408289,1,123,auraria,1,0
27,2018227466,2018227466544100,5441,0,traffic-accident,traffic-accident,4/5/2018 8:35:00 PM,,4/5/2018 8:35:00 PM,N SPEER BLVD / AURARIA PKWY,3139895.0,1697596.0,-105.0024895,39.7476542,1,123,auraria,0,1
28,2018223568,2018223568544100,5441,0,traffic-accident,traffic-accident,4/3/2018 9:24:00 AM,,4/3/2018 9:24:00 AM,800 BLK CURTIS ST,3139253.0,1695511.0,-105.00481299999998,39.7419401,1,123,auraria,0,1
29,20182552,20182552544100,5441,0,traffic-accident,traffic-accident,1/2/2018 6:40:00 AM,,1/2/2018 7:00:00 AM,I25 HWYNB / AURARIA PKWY,3136541.0,1695442.0,-105.0144581,39.7417909,1,123,auraria,0,1
30,20184453,20184453739902,7399,2,public-order-crimes-other,all-other-crimes,1/2/2018 9:55:00 PM,,1/2/2018 9:55:00 PM,1200 BLK CHOPPER CIR,3139078.0,1698316.0,-105.005381,39.7496429,1,123,auraria,1,0
31,2018416190,2018416190353000,3530,0,drug-cocaine-sell,drug-alcohol,6/21/2018 1:15:00 PM,,6/21/2018 2:20:00 PM,N SPEER BLVD / LAWRENCE ST,3140398.0,1696729.0,-105.0007177,39.7452665,1,123,auraria,1,0
32,2018415715,2018415715489900,4899,0,police-interference,all-other-crimes,6/21/2018 9:50:00 AM,,6/21/2018 11:42:00 AM,1250 5TH ST,3137727.0,1695300.0,-105.0102435,39.7413836,1,123,auraria,1,0
33,2018377771,2018377771360500,3605,0,indecent-exposure,other-crimes-against-persons,6/5/2018 12:45:00 PM,,6/5/2018 12:45:00 PM,,3137087.0,1698042.0,-105.0124669,39.7489203,1,123,auraria,1,0
34,20182884,20182884131500,1315,0,aggravated-assault,aggravated-assault,1/1/2018 12:30:00 AM,,1/2/2018 10:00:00 AM,14TH ST / MARKET ST,3140163.0,1697662.0,-105.0015351,39.7478313,6,612,auraria,1,0
35,2018221867,2018221867570700,5707,0,criminal-trespassing,all-other-crimes,4/3/2018 8:45:00 PM,,4/3/2018 8:45:00 PM,1000 CHOPPER CIR,3137671.0,1697315.0,-105.01040400000001,39.7469159,1,123,auraria,1,0
36,2018230053,2018230053540100,5401,0,traffic-accident-hit-and-run,traffic-accident,4/6/2018 9:41:00 PM,,4/6/2018 10:48:00 PM,N SPEER BLVD / N KALAMATH ST,3140646.0,1695525.0,-104.9998593,39.7419576,1,123,auraria,0,1
37,2018246918,2018246918570700,5707,0,criminal-trespassing,all-other-crimes,4/13/2018 12:51:00 PM,,4/13/2018 12:51:00 PM,1111 W COLFAX AVE,3139662.0,1696541.0,-105.0033386,39.7447615,1,123,auraria,1,0
38,20186002281,20186002281239900,2399,0,theft-other,larceny,3/11/2018 6:30:00 PM,3/11/2018 6:38:00 PM,3/12/2018 10:18:00 AM,1000 CHOPPER CIR,3137671.0,1697315.0,-105.01040400000001,39.7469159,1,123,auraria,1,0
39,2018223041,2018223041260401,2604,1,fraud-criminal-impersonation,white-collar-crime,4/4/2018 10:55:00 AM,,4/4/2018 10:55:00 AM,1250 5TH ST,3137727.0,1695300.0,-105.0102435,39.7413836,1,123,auraria,1,0
40,2018232546,2018232546360101,3601,1,sex-aslt-fondle-adult-victim,sexual-assault,4/7/2018 11:23:00 PM,,4/7/2018 11:23:00 PM,,,,,,1,123,auraria,1,0
41,2018223041,2018223041480300,4803,0,police-false-information,all-other-crimes,4/4/2018 10:55:00 AM,,4/4/2018 10:55:00 AM,1250 5TH ST,3137727.0,1695300.0,-105.0102435,39.7413836,1,123,auraria,1,0
42,2018167514,2018167514544100,5441,0,traffic-accident,traffic-accident,3/12/2018 10:51:00 AM,,3/12/2018 10:51:00 AM,14TH ST / MARKET ST,3140163.0,1697662.0,-105.0015351,39.7478313,6,612,auraria,0,1
43,2018415715,2018415715480300,4803,0,police-false-information,all-other-crimes,6/21/2018 9:50:00 AM,,6/21/2018 11:42:00 AM,1250 5TH ST,3137727.0,1695300.0,-105.0102435,39.7413836,1,123,auraria,1,0
44,2018416190,2018416190351000,3510,0,drug-heroin-sell,drug-alcohol,6/21/2018 1:15:00 PM,,6/21/2018 2:20:00 PM,N SPEER BLVD / LAWRENCE ST,3140398.0,1696729.0,-105.0007177,39.7452665,1,123,auraria,1,0
45,2018161084,2018161084489900,4899,0,police-interference,all-other-crimes,3/9/2018 9:13:00 AM,,3/9/2018 9:13:00 AM,,3138295.0,1695101.0,-105.0082275,39.7408289,1,123,auraria,1,0
46,2018161086,2018161086489900,4899,0,police-interference,all-other-crimes,3/9/2018 9:13:00 AM,,3/9/2018 9:13:00 AM,,3138295.0,1695101.0,-105.0082275,39.7408289,1,123,auraria,1,0
47,2017377402,2017377402230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,5/1/2017 12:30:00 PM,5/29/2017 5:00:00 PM,6/9/2017 7:16:00 PM,1300 BLK 5TH ST,3137598.0,1695904.0,-105.0106906,39.7430436,1,123,auraria,1,0
48,201883001,201883001230800,2308,0,theft-from-bldg,larceny,2/2/2018 2:00:00 PM,2/3/2018 7:00:00 AM,2/4/2018 6:53:00 AM,1000 CHOPPER CIR,3137671.0,1697315.0,-105.01040400000001,39.7469159,1,123,auraria,1,0
49,201880090,201880090540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2/2/2018 9:52:00 PM,,2/2/2018 10:22:00 PM,N SPEER BLVD / WEWATTA ST,3139226.0,1698497.0,-105.0048512,39.7501376,1,123,auraria,0,1
50,2018243616,2018243616239900,2399,0,theft-other,larceny,12/20/2017 11:50:00 AM,4/11/2018 11:50:00 AM,4/12/2018 9:20:00 AM,900 AURARIA PKWY,3138868.0,1696647.0,-105.0061601,39.7450644,1,123,auraria,1,0
51,2018440912,2018440912540100,5401,0,traffic-accident-hit-and-run,traffic-accident,7/1/2018 1:30:00 AM,,7/1/2018 3:06:00 AM,14TH ST / MARKET ST,3140163.0,1697662.0,-105.0015351,39.7478313,6,612,auraria,0,1
52,2018439594,2018439594299900,2999,0,criminal-mischief-other,public-disorder,6/30/2018 4:55:00 PM,,6/30/2018 5:41:00 PM,2000 ELITCH CIR,3137087.0,1698042.0,-105.0124669,39.7489203,1,123,auraria,1,0
53,2018436534,2018436534353000,3530,0,drug-cocaine-sell,drug-alcohol,6/29/2018 12:00:00 PM,,6/29/2018 5:29:00 PM,900 AURARIA PKWY,3138868.0,1696647.0,-105.0061601,39.7450644,1,123,auraria,1,0
54,2018212510,2018212510540100,5401,0,traffic-accident-hit-and-run,traffic-accident,3/31/2018 2:04:00 AM,,3/31/2018 2:52:00 AM,1300 BLOCK LARIMER ST,3140296.0,1697173.0,-105.0010717,39.7464869,1,123,auraria,0,1
55,2018220853,2018220853530900,5309,0,harassment,public-disorder,4/3/2018 2:05:00 PM,,4/3/2018 2:05:00 PM,1155 10TH ST,3139657.0,1696016.0,-105.0033666,39.7433204,1,123,auraria,1,0
56,2018443109,2018443109739902,7399,2,public-order-crimes-other,all-other-crimes,7/2/2018 1:40:00 AM,,7/2/2018 2:11:00 AM,N SPEER BLVD / AURARIA PKWY,3139686.0,1697904.0,-105.0032268,39.7485028,1,123,auraria,1,0
57,2018248168,2018248168542000,5420,0,traffic-accident-dui-duid,traffic-accident,4/13/2018 10:47:00 PM,,4/13/2018 10:47:00 PM,14TH ST / BLAKE ST,3140014.0,1697967.0,-105.0020591,39.7486708,6,612,auraria,0,1
58,2018310962,2018310962570700,5707,0,criminal-trespassing,all-other-crimes,5/9/2018 7:30:00 AM,,5/9/2018 9:14:00 AM,N SPEER BLVD / LITTLE RAVEN ST,3138319.0,1699583.0,-105.0080559,39.7531324,1,123,auraria,1,0
59,2018310455,2018310455540100,5401,0,traffic-accident-hit-and-run,traffic-accident,5/8/2018 11:01:00 PM,,5/8/2018 11:30:00 PM,1000 BLK CHOPPER CIR,3137671.0,1697315.0,-105.01040400000001,39.7469159,1,123,auraria,0,1
60,2018243549,2018243549570700,5707,0,criminal-trespassing,all-other-crimes,4/12/2018 8:59:00 AM,,4/12/2018 8:59:00 AM,950 10TH ST,3140056.0,1695122.0,-105.0019652,39.7408602,1,123,auraria,1,0
61,2018249495,2018249495544100,5441,0,traffic-accident,traffic-accident,4/14/2018 3:42:00 PM,,4/14/2018 4:56:00 PM,N SPEER BLVD / WEWATTA ST,3139226.0,1698497.0,-105.0048512,39.7501376,1,123,auraria,0,1
62,2018239601,2018239601299900,2999,0,criminal-mischief-other,public-disorder,4/10/2018 12:30:00 PM,4/10/2018 6:26:00 PM,4/10/2018 6:26:00 PM,799 WALNUT ST,3138433.0,1696414.0,-105.0077115,39.7444312,1,123,auraria,1,0
63,201882864,201882864357100,3571,0,drug-methampetamine-sell,drug-alcohol,2/4/2018 2:04:00 AM,,2/4/2018 6:26:00 AM,7TH ST / WALNUT ST,3138165.0,1696229.0,-105.0086681,39.7439273,1,123,auraria,1,0
64,2018243549,2018243549480300,4803,0,police-false-information,all-other-crimes,4/12/2018 8:59:00 AM,,4/12/2018 8:59:00 AM,950 10TH ST,3140056.0,1695122.0,-105.0019652,39.7408602,1,123,auraria,1,0
65,20176002485,20176002485230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,3/13/2017 8:00:00 PM,3/13/2017 11:15:00 PM,3/20/2017 11:49:00 AM,1000 CHOPPER CIR,3137671.0,1697315.0,-105.01040400000001,39.7469159,1,123,auraria,1,0
66,201882864,201882864357200,3572,0,drug-methampetamine-possess,drug-alcohol,2/4/2018 2:04:00 AM,,2/4/2018 6:26:00 AM,7TH ST / WALNUT ST,3138165.0,1696229.0,-105.0086681,39.7439273,1,123,auraria,1,0
67,2017301011,2017301011230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,5/8/2017 8:00:00 PM,5/8/2017 11:30:00 PM,5/9/2017 2:21:00 AM,1000 CHOPPER CIR,3137671.0,1697315.0,-105.01040400000001,39.7469159,1,123,auraria,1,0
68,2018248538,2018248538580100,5801,0,contraband-possession,all-other-crimes,4/14/2018 2:50:00 AM,,4/14/2018 4:31:00 AM,N SPEER BLVD / ARAPAHOE ST,3140431.0,1696289.0,-105.0006089,39.7440581,1,123,auraria,1,0
69,2018310586,2018310586570700,5707,0,criminal-trespassing,all-other-crimes,5/8/2018 11:30:00 PM,,5/9/2018 12:18:00 AM,11TH ST / LARIMER ST,3138965.0,1697781.0,-105.0057932,39.7481759,1,123,auraria,1,0
70,2018310946,2018310946570700,5707,0,criminal-trespassing,all-other-crimes,5/9/2018 7:25:00 AM,,5/9/2018 9:42:00 AM,N SPEER BLVD / LITTLE RAVEN ST,3138319.0,1699583.0,-105.0080559,39.7531324,1,123,auraria,1,0
71,201874704,201874704230300,2303,0,theft-shoplift,larceny,1/31/2018 3:18:00 PM,,1/31/2018 3:18:00 PM,900 AURARIA PKWY,3138868.0,1696647.0,-105.0061601,39.7450644,1,123,auraria,1,0
72,2018241209,2018241209570700,5707,0,criminal-trespassing,all-other-crimes,4/11/2018 11:10:00 AM,,4/11/2018 11:10:00 AM,1030 ST FRANCIS WAY,3140338.0,1695607.0,-105.0009529,39.7421873,1,123,auraria,1,0
73,2018310586,2018310586131300,1313,0,assault-simple,other-crimes-against-persons,5/8/2018 11:30:00 PM,,5/9/2018 12:18:00 AM,11TH ST / LARIMER ST,3138965.0,1697781.0,-105.0057932,39.7481759,1,123,auraria,1,0
74,2018238964,2018238964540100,5401,0,traffic-accident-hit-and-run,traffic-accident,4/10/2018 2:00:00 PM,,4/10/2018 2:00:00 PM,1351 5TH ST,3137598.0,1695904.0,-105.0106906,39.7430436,1,123,auraria,0,1
75,2018238561,2018238561239900,2399,0,theft-other,larceny,3/22/2018 10:00:00 AM,3/22/2018 12:00:00 PM,4/10/2018 12:00:00 PM,1200 LARIMER ST,3140028.0,1696884.0,-105.0020304,39.7456976,1,123,auraria,1,0
76,2018250868,2018250868549900,5499,0,traf-other,all-other-crimes,4/15/2018 2:58:00 AM,,4/15/2018 4:21:00 AM,14TH ST / MARKET ST,3140163.0,1697662.0,-105.0015351,39.7478313,6,612,auraria,1,0
77,2018239106,2018239106239901,2399,1,theft-bicycle,larceny,4/10/2018 10:19:00 AM,4/10/2018 10:20:00 AM,4/10/2018 3:31:00 PM,1255 10TH ST,3138433.0,1696414.0,-105.0077115,39.7444312,1,123,auraria,1,0
78,2018250657,2018250657629902,6299,2,other-enviornment-animal-viol,all-other-crimes,4/15/2018 1:20:00 AM,,4/15/2018 1:31:00 AM,N SPEER BLVD / ELITCH CIR,3138319.0,1699583.0,-105.0080559,39.7531324,1,123,auraria,1,0
79,2018238962,2018238962299900,2999,0,criminal-mischief-other,public-disorder,4/10/2018 12:30:00 PM,4/10/2018 2:30:00 PM,4/10/2018 2:31:00 PM,318 WALNUT ST,3137080.0,1695767.0,-105.0125352,39.7426751,1,123,auraria,1,0
80,2018301543,2018301543299900,2999,0,criminal-mischief-other,public-disorder,5/4/2018 3:06:00 PM,5/4/2018 3:08:00 PM,5/4/2018 4:00:00 PM,855 CURTIS ST,3139253.0,1695511.0,-105.00481299999998,39.7419401,1,123,auraria,1,0
81,2018295169,2018295169570700,5707,0,criminal-trespassing,all-other-crimes,5/3/2018 12:15:00 AM,,5/3/2018 12:15:00 AM,950 10TH ST,3140056.0,1695122.0,-105.0019652,39.7408602,1,123,auraria,1,0
82,2018308594,2018308594544100,5441,0,traffic-accident,traffic-accident,5/8/2018 10:05:00 AM,,5/8/2018 10:21:00 AM,N SPEER BLVD / CHAMPA ST,3140646.0,1695525.0,-104.9998593,39.7419576,1,123,auraria,0,1
83,2018218021,2018218021544100,5441,0,traffic-accident,traffic-accident,4/2/2018 1:34:00 PM,,4/2/2018 2:19:00 PM,N SPEER BLVD / LARIMER ST,3140197.0,1697145.0,-105.0014243,39.7464115,1,123,auraria,0,1
84,2018246228,2018246228570700,5707,0,criminal-trespassing,all-other-crimes,4/13/2018 8:00:00 AM,,4/13/2018 11:22:00 AM,N SPEER BLVD / LAWRENCE ST,3140398.0,1696729.0,-105.0007177,39.7452665,1,123,auraria,1,0
85,2018307114,2018307114544100,5441,0,traffic-accident,traffic-accident,5/7/2018 5:37:00 PM,,5/7/2018 7:32:00 PM,N SPEER BLVD / AURARIA PKWY,3139895.0,1697596.0,-105.0024895,39.7476542,1,123,auraria,0,1
86,2018217832,2018217832544100,5441,0,traffic-accident,traffic-accident,4/2/2018 12:32:00 PM,,4/2/2018 12:47:00 PM,N SPEER BLVD / N KALAMATH ST,3140646.0,1695525.0,-104.9998593,39.7419576,1,123,auraria,0,1
87,2018438138,2018438138357200,3572,0,drug-methampetamine-possess,drug-alcohol,6/30/2018 12:02:00 AM,,6/30/2018 1:08:00 AM,N SPEER BLVD / CHOPPER CIR,3139226.0,1698497.0,-105.0048512,39.7501376,1,123,auraria,1,0
88,2018425565,2018425565544100,5441,0,traffic-accident,traffic-accident,6/25/2018 9:49:00 AM,,6/25/2018 9:49:00 AM,I25 HWYNB / AURARIA PKWY,3136541.0,1695442.0,-105.0144581,39.7417909,1,123,auraria,0,1
89,2018435886,2018435886570700,5707,0,criminal-trespassing,all-other-crimes,6/29/2018 7:45:00 AM,,6/29/2018 1:30:00 PM,N SPEER BLVD / ELITCH CIR,3138319.0,1699583.0,-105.0080559,39.7531324,1,123,auraria,1,0
90,201880231,201880231540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2/2/2018 10:34:00 PM,,2/2/2018 10:51:00 PM,N SPEER BLVD / WEWATTA ST,3139226.0,1698497.0,-105.0048512,39.7501376,1,123,auraria,0,1
91,201736898,201736898131500,1315,0,aggravated-assault,aggravated-assault,1/17/2017 9:30:00 PM,,1/17/2017 11:12:00 PM,1000 CHOPPER CIR,3137671.0,1697315.0,-105.01040400000001,39.7469159,1,123,auraria,1,0
92,2018426390,2018426390540100,5401,0,traffic-accident-hit-and-run,traffic-accident,6/25/2018 3:45:00 PM,,6/25/2018 5:34:00 PM,,3137087.0,1698042.0,-105.0124669,39.7489203,1,123,auraria,0,1
93,2018212475,2018212475239901,2399,1,theft-bicycle,larceny,3/30/2018 11:00:00 PM,3/31/2018 1:35:00 AM,3/31/2018 1:40:00 AM,1000 CHOPPER CIR,3137671.0,1697315.0,-105.01040400000001,39.7469159,1,123,auraria,1,0
94,2018448905,2018448905570700,5707,0,criminal-trespassing,all-other-crimes,7/4/2018 8:25:00 AM,,7/4/2018 11:08:00 AM,N SPEER BLVD / LAWRENCE ST,3140398.0,1696729.0,-105.0007177,39.7452665,1,123,auraria,1,0
95,2018451173,2018451173131300,1313,0,assault-simple,other-crimes-against-persons,7/4/2018 10:23:00 PM,,7/4/2018 11:17:00 PM,,3137087.0,1698042.0,-105.0124669,39.7489203,1,123,auraria,1,0
96,20185860,20185860530900,5309,0,harassment,public-disorder,12/29/2017 3:42:00 PM,1/2/2018 9:20:00 PM,1/3/2018 12:50:00 PM,318 WALNUT ST,3137080.0,1695767.0,-105.0125352,39.7426751,1,123,auraria,1,0
97,2018460291,2018460291544100,5441,0,traffic-accident,traffic-accident,7/8/2018 6:15:00 AM,,7/8/2018 6:42:00 AM,N SPEER BLVD / AURARIA PKWY,3139895.0,1697596.0,-105.0024895,39.7476542,1,123,auraria,0,1
98,2018458911,2018458911531100,5311,0,public-fighting,all-other-crimes,7/7/2018 5:40:00 PM,,7/7/2018 5:40:00 PM,,3136367.0,1697826.0,-105.0150316,39.7483379,1,123,auraria,1,0
99,2018460406,2018460406220400,2204,0,burglary-residence-no-force,burglary,7/7/2018 10:30:00 PM,7/8/2018 7:50:00 AM,7/8/2018 9:34:00 AM,1628 14TH ST,3139619.0,1698259.0,-105.0034581,39.7494784,6,612,auraria,1,0
100,2018458911,2018458911131300,1313,0,assault-simple,other-crimes-against-persons,7/7/2018 5:40:00 PM,,7/7/2018 5:40:00 PM,,3136367.0,1697826.0,-105.0150316,39.7483379,1,123,auraria,1,0
101,2018456265,2018456265239900,2399,0,theft-other,larceny,7/6/2018 4:00:00 PM,,7/6/2018 4:00:00 PM,,3137087.0,1698042.0,-105.0124669,39.7489203,1,123,auraria,1,0
102,201813779,201813779240400,2404,0,theft-of-motor-vehicle,auto-theft,1/6/2018 7:00:00 PM,1/6/2018 10:59:00 PM,1/6/2018 10:59:00 PM,1000 CHOPPER CIR,3137671.0,1697315.0,-105.01040400000001,39.7469159,1,123,auraria,1,0
103,2018453350,2018453350570700,5707,0,criminal-trespassing,all-other-crimes,7/5/2018 3:09:00 PM,,7/5/2018 3:09:00 PM,7TH ST / CURTIS ST,3138874.0,1695263.0,-105.0061655,39.7412649,1,123,auraria,1,0
104,20186006448,20186006448239900,2399,0,theft-other,larceny,7/7/2018 10:00:00 PM,7/7/2018 10:00:00 PM,7/8/2018 12:06:00 PM,2000 ELITCH CIR,3137087.0,1698042.0,-105.0124669,39.7489203,1,123,auraria,1,0
105,2018255500,2018255500549900,5499,0,traf-other,all-other-crimes,4/17/2018 2:36:00 AM,,4/17/2018 4:28:00 AM,N SPEER BLVD / LARIMER ST,3140197.0,1697145.0,-105.0014243,39.7464115,1,123,auraria,1,0
106,2018456281,2018456281739902,7399,2,public-order-crimes-other,all-other-crimes,7/6/2018 5:00:00 PM,,7/6/2018 10:03:00 PM,1300 LARIMER ST/ CHERRY CREEK PATH,3140227.0,1697133.0,-105.0013179,39.7463781,1,123,auraria,1,0
107,2018457607,2018457607549900,5499,0,traf-other,all-other-crimes,7/7/2018 2:18:00 AM,,7/7/2018 2:58:00 AM,N SPEER BLVD / CHOPPER CIR,3139226.0,1698497.0,-105.0048512,39.7501376,1,123,auraria,1,0
108,2018126611,2018126611520300,5203,0,weapon-carrying-prohibited,all-other-crimes,2/22/2018 1:34:00 PM,,2/22/2018 1:34:00 PM,,3139662.0,1696541.0,-105.0033386,39.7447615,1,123,auraria,1,0
109,2018430435,2018430435480100,4801,0,police-resisting-arrest,all-other-crimes,6/27/2018 6:45:00 AM,,6/27/2018 10:41:00 AM,N SPEER BLVD / ELITCH CIR,3138319.0,1699583.0,-105.0080559,39.7531324,1,123,auraria,1,0
110,2018430435,2018430435131500,1315,0,aggravated-assault,aggravated-assault,6/27/2018 6:45:00 AM,,6/27/2018 10:41:00 AM,N SPEER BLVD / ELITCH CIR,3138319.0,1699583.0,-105.0080559,39.7531324,1,123,auraria,1,0
111,2018126445,2018126445230300,2303,0,theft-shoplift,larceny,2/20/2018 11:18:00 AM,,2/20/2018 11:18:00 AM,900 AURARIA PKWY,3138868.0,1696647.0,-105.0061601,39.7450644,1,123,auraria,1,0
112,2018431363,2018431363351200,3512,0,drug-heroin-possess,drug-alcohol,6/27/2018 2:30:00 PM,,6/27/2018 3:15:00 PM,14TH ST / MARKET ST,3140163.0,1697662.0,-105.0015351,39.7478313,6,612,auraria,1,0
